# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2022-02-03 at 01:18:14
#
# Requested input R.A. = 93.32454166666666 degrees
# Requested input Dec. = -15.892055555555554 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459523.5 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 307 11 0 ZTF_g 450180854015 8 5.8148 126.719 16.2847 26.2467 6.33734e-05 0.0408131 -0.199534 0.000188121 501 30. 0.084573 0.090736 18.4621 26.2467 1 2458204.6808565 307120140 23.7791759688852 111.770189414812 0.236660411270776 1.08608236222956 104.111496999366 131.265800670316 0.798476780596852 1.11154834658973 0.335519338438154 22.1470000267029 0.225999996066093 1.05200004577637 -0.0890000015497208 2458374.002049 2458441.957720 0
 1 307 11 0 ZTF_r 613501204015 0 2.677 345.184 7.21262 26.2576 3.6648e-06 0.0262383 0.0778743 8.62034e-06 2079 30. 0.061544 0.055485 20.0803 26.2576 1 2458368.0012037 307120240 -18.6790606194917 31.7619675293145 -0.654187791748585 1.16054411314321 -30.3745192295507 53.347690352018 -0.573203697524277 1.04386751302432 0.517482039596322 21.9159997940063 0.194000005722046 1.27499997615814 -0.166999995708466 2458368.001204 2458449.863623 0
 2 307 11 0 ZTF_r 616501404015 0 2.7327 358.342 6.821 26.3036 2.3465e-06 0.0210288 0.0709408 5.51788e-06 2079 30. 0.047764 0.052423 20.1598 26.3036 1 2458371.0014005 307120240 -5.42707217978643 32.4858444315061 -0.185834455103688 0.984605189268124 -73.0410722297137 53.2695895981316 -1.38039374075019 1.04626744465286 0.517482039596322 21.9159997940063 0.194000005722046 1.27499997615814 -0.166999995708466 2458368.001204 2458449.863623 0
 3 307 11 0 ZTF_r 619480374015 0 3.3128 347.068 7.01936 26.2618 3.341e-06 0.0250933 0.079831 7.85088e-06 2080 30. 0.05928 0.067599 19.9507 26.2618 1 2458373.9803704 307120240 -9.80313163118397 42.9425107043877 -0.253940635828514 0.868324811362521 -4.74469725111453 60.1535069389191 -0.0794077237248496 1.11203670946018 0.517482039596322 21.9159997940063 0.194000005722046 1.27499997615814 -0.166999995708466 2458368.001204 2458449.863623 0
 4 307 11 0 ZTF_g 619502044015 0 2.7004 134.404 4.92525 26.1588 5.4165e-06 0.0325918 -0.0207312 1.2552e-05 2077 30. 0.053737 0.070667 20.4591 26.1588 1 2458374.0020486 307120140 -3.78985637488159 24.898083168002 -0.1693213176656 1.01259687068849 34.2161003667815 37.8283668490606 0.910600975950601 1.10259713201782 0.335519338438154 22.1470000267029 0.225999996066093 1.05200004577637 -0.0890000015497208 2458374.002049 2458441.957720 0
 5 307 11 0 ZTF_g 622499834015 0 2.2242 135.016 5.48577 26.1817 3.4818e-06 0.0260433 -0.0465797 8.14749e-06 2078 30. 0.047562 0.055412 20.5667 26.1817 1 2458376.999838 307120140 -22.5061448312881 20.9189951417336 -1.19678211768305 0.970014216747486 -18.8454652630374 36.7080511983859 -0.516845485839639 1.05840006799276 0.335519338438154 22.1470000267029 0.225999996066093 1.05200004577637 -0.0890000015497208 2458374.002049 2458441.957720 0
 6 307 11 0 ZTF_r 622522524015 0 2.0495 367.588 11.9743 26.3257 2.2992e-06 0.0208865 0.0778869 5.38641e-06 2078 30. 0.04097 0.043356 19.9345 26.3257 1 2458377.0225231 307120240 4.1884263655992 46.4520680568433 0.100299930525346 0.948968841011504 89.696675400221 87.0798808232173 1.03698795652986 1.03979476142871 0.517482039596322 21.9159997940063 0.194000005722046 1.27499997615814 -0.166999995708466 2458368.001204 2458449.863623 0
 7 307 11 0 ZTF_g 625480684015 0 2.9975 134.291 5.76854 26.2023 5.5274e-06 0.0325476 -0.0924725 1.29505e-05 2082 30. 0.062738 0.078727 20.1664 26.2023 1 2458379.9806829 307120140 -1.55245649191533 26.8382675014024 -0.0643457343431109 0.999241338317939 31.0422966720345 41.2454327777535 0.757692821276259 1.05702442950566 0.335519338438154 22.1470000267029 0.225999996066093 1.05200004577637 -0.0890000015497208 2458374.002049 2458441.957720 0
 8 307 11 0 ZTF_r 625523434015 0 2.2043 375.041 11.4225 26.3351 2.7191e-06 0.0227554 0.0833762 6.35329e-06 2078 30. 0.04298 0.043396 19.899 26.3351 1 2458380.0234375 307120240 -49.3166250784243 44.1840210106965 -1.24160345636342 1.07225295039241 -112.268455304774 77.0169890764043 -1.46752802421919 1.05673931333961 0.517482039596322 21.9159997940063 0.194000005722046 1.27499997615814 -0.166999995708466 2458368.001204 2458449.863623 0
